val_loss,epoch,step,train_loss
0.6930598020553589,0,9,
0.6928917765617371,1,19,
0.6926957964897156,2,29,
0.6924901604652405,3,39,
,4,49,0.6923019886016846
0.6922811269760132,4,49,
0.6920711994171143,5,59,
0.6918609142303467,6,69,
0.6916505694389343,7,79,
0.6914403438568115,8,89,
,9,99,0.6912515759468079
0.691230297088623,9,99,
0.6910110712051392,10,109,
0.6907836198806763,11,119,
0.6905533671379089,12,129,
0.6903222799301147,13,139,
,14,149,0.6901146769523621
0.6900908946990967,14,149,
0.6898596882820129,15,159,
0.6896284222602844,16,169,
0.6893973350524902,17,179,
0.6891664862632751,18,189,
,19,199,0.6889559626579285
0.6889358162879944,19,199,
0.6886951923370361,20,209,
0.6884453892707825,21,219,
0.6881927251815796,22,229,
0.6879389882087708,23,239,
,24,249,0.6877023577690125
0.6876851320266724,24,249,
0.687431275844574,25,259,
0.6871775388717651,26,269,
0.6869240999221802,27,279,
0.68667072057724,28,289,
,29,299,0.6864428520202637
0.6864175200462341,29,299,
0.6861535310745239,30,309,
0.6858795881271362,31,319,
0.6856022477149963,32,329,
0.6853238344192505,33,339,
,34,349,0.6850737929344177
0.6850452423095703,34,349,
0.6847667098045349,35,359,
0.6844884753227234,36,369,
0.6842103600502014,37,379,
0.6839324235916138,38,389,
,39,399,0.6836763024330139
0.6836546659469604,39,399,
0.6833651661872864,40,409,
0.6830645203590393,41,419,
0.6827603578567505,42,429,
0.6824550628662109,43,439,
,44,449,0.6821596622467041
0.6821495294570923,44,449,
0.6818441152572632,45,459,
0.6815388798713684,46,469,
0.6812337636947632,47,479,
0.6809288859367371,48,489,
,49,499,0.6806533932685852
0.6806243658065796,49,499,
0.6803067326545715,50,509,
0.6799771189689636,51,519,
0.679643452167511,52,529,
0.6793087124824524,53,539,
,54,549,0.6789947152137756
0.6789734363555908,54,549,
0.6786383986473083,55,559,
0.678303599357605,56,569,
0.6779688596725464,57,579,
0.6776343584060669,58,589,
,59,599,0.6773497462272644
0.6773001551628113,59,599,
0.6769515872001648,60,609,
0.6765897870063782,61,619,
0.6762235164642334,62,629,
0.6758558750152588,63,639,
,64,649,0.6755103468894958
0.6754878163337708,64,649,
0.6751197576522827,65,659,
0.6747518181800842,66,669,
0.6743839979171753,67,679,
0.6740162968635559,68,689,
,69,699,0.6736741065979004
0.6736486554145813,69,699,
0.6732651591300964,70,709,
0.6728668212890625,71,719,
0.6724634766578674,72,729,
0.6720583438873291,73,739,
,74,749,0.6716946959495544
0.6716524362564087,74,749,
0.6712462902069092,75,759,
0.6708399653434753,76,769,
0.6704332232475281,77,779,
0.6700263619422913,78,789,
,79,799,0.6696422100067139
0.6696190237998962,79,799,
0.6691936254501343,80,809,
0.6687514781951904,81,819,
0.6683029532432556,82,829,
0.6678515672683716,83,839,
,84,849,0.6673984527587891
0.6673985123634338,84,849,
0.6669439673423767,85,859,
0.6664882898330688,86,869,
0.6660309433937073,87,879,
0.6655719876289368,88,889,
,89,899,0.6651418805122375
0.6651110649108887,89,899,
0.6646282076835632,90,909,
0.6641244292259216,91,919,
0.663611114025116,92,929,
0.663091778755188,93,939,
,94,949,0.662578821182251
0.6625674366950989,94,949,
0.6620380878448486,95,959,
0.6615031957626343,96,969,
0.6609624028205872,97,979,
0.6604149341583252,98,989,
,99,999,0.6599065661430359
0.6598599553108215,99,999,
0.6592730283737183,100,1009,
0.658653974533081,101,1019,
0.6580147743225098,102,1029,
0.6573584079742432,103,1039,
,104,1049,0.6567901968955994
0.6566844582557678,104,1049,
0.6559917330741882,105,1059,
0.6552780270576477,106,1069,
0.6545405983924866,107,1079,
0.6537765860557556,108,1089,
,109,1099,0.6530325412750244
0.6529828906059265,109,1099,
0.6521236896514893,110,1109,
0.6511926651000977,111,1119,
0.6502004861831665,112,1129,
0.6491460204124451,113,1139,
,114,1149,0.6481309533119202
0.6480229496955872,114,1149,
0.6468230485916138,115,1159,
0.6455362439155579,116,1169,
0.6441509127616882,117,1179,
0.6426548361778259,118,1189,
,119,1199,0.6411771178245544
0.6410328149795532,119,1199,
0.6392172574996948,120,1209,
0.6371794939041138,121,1219,
0.6349151134490967,122,1229,
0.6324024796485901,123,1239,
,124,1249,0.6298227906227112
0.6296113133430481,124,1249,
0.6265053153038025,125,1259,
0.6230438351631165,126,1269,
0.6191807389259338,127,1279,
0.6148661971092224,128,1289,
,129,1299,0.6105804443359375
0.6100442409515381,129,1299,
0.6046676635742188,130,1309,
0.598651647567749,131,1319,
0.5918871760368347,132,1329,
0.5842483639717102,133,1339,
,134,1349,0.5764944553375244
0.5755695104598999,134,1349,
0.5656188726425171,135,1359,
0.5540593266487122,136,1369,
0.5403825640678406,137,1379,
0.523834764957428,138,1389,
,139,1399,0.5052381157875061
0.5033712983131409,139,1399,
0.4784655272960663,140,1409,
0.44794097542762756,141,1419,
0.4118909239768982,142,1429,
0.3739049434661865,143,1439,
,144,1449,0.3432789444923401
0.340052992105484,144,1449,
0.31487610936164856,145,1459,
0.29870185256004333,146,1469,
0.2891034185886383,147,1479,
0.28336986899375916,148,1489,
,149,1499,0.2790578603744507
0.27967754006385803,149,1499,
0.2775731086730957,150,1509,
0.27645039558410645,151,1519,
0.27574285864830017,152,1529,
0.2752322852611542,153,1539,
,154,1549,0.27536725997924805
0.27482736110687256,154,1549,
0.27448245882987976,155,1559,
0.2741756737232208,156,1569,
0.27389276027679443,157,1579,
0.27362707257270813,158,1589,
,159,1599,0.274044930934906
0.273373544216156,159,1599,
0.2731870114803314,160,1609,
0.27306118607521057,161,1619,
0.27295982837677,162,1629,
0.2728694677352905,163,1639,
,164,1649,0.27273014187812805
0.27278462052345276,164,1649,
0.2727029621601105,165,1659,
0.27262353897094727,166,1669,
0.27254554629325867,167,1679,
0.27246856689453125,168,1689,
,169,1699,0.272223562002182
0.27239227294921875,169,1699,
0.27232813835144043,170,1709,
0.2722752094268799,171,1719,
0.272226482629776,172,1729,
0.2721794545650482,173,1739,
,174,1749,0.27158111333847046
0.27213314175605774,174,1749,
0.27208706736564636,175,1759,
0.2720412015914917,176,1769,
0.27199530601501465,177,1779,
0.27194944024086,178,1789,
,179,1799,0.27128732204437256
0.27190351486206055,179,1799,
0.27186205983161926,180,1809,
0.2718248665332794,181,1819,
0.2717890739440918,182,1829,
0.2717536985874176,183,1839,
,184,1849,0.27310630679130554
0.2717185616493225,184,1849,
0.2716832458972931,185,1859,
0.2716479003429413,186,1869,
0.2716123163700104,187,1879,
0.2715766727924347,188,1889,
,189,1899,0.270426869392395
0.2715407609939575,189,1899,
0.2715071141719818,190,1909,
0.27147555351257324,191,1919,
0.2714446187019348,192,1929,
0.2714137136936188,193,1939,
,194,1949,0.27161628007888794
0.27138280868530273,194,1949,
0.27135169506073,195,1959,
0.2713203728199005,196,1969,
0.27128881216049194,197,1979,
0.27125704288482666,198,1989,
,199,1999,0.2709408402442932
0.2712249457836151,199,1999,
0.27119410037994385,200,2009,
0.2711644768714905,201,2019,
0.27113500237464905,202,2029,
0.27110540866851807,203,2039,
,204,2049,0.2718126177787781
0.27107563614845276,204,2049,
0.2710455358028412,205,2059,
0.2710151970386505,206,2069,
0.270984411239624,207,2079,
0.27095335721969604,208,2089,
,209,2099,0.2716953158378601
0.2709220349788666,209,2099,
0.27089130878448486,210,2109,
0.2708612382411957,211,2119,
0.27083101868629456,212,2129,
0.27080056071281433,213,2139,
,214,2149,0.2722788453102112
0.27076971530914307,214,2149,
0.270738422870636,215,2159,
0.2707066833972931,216,2169,
0.270674467086792,217,2179,
0.2706416845321655,218,2189,
,219,2199,0.27046701312065125
0.27060848474502563,219,2199,
0.27057552337646484,220,2209,
0.27054283022880554,221,2219,
0.2705098092556,222,2229,
0.27047622203826904,223,2239,
,224,2249,0.2718586325645447
0.27044209837913513,224,2249,
0.27040717005729675,225,2259,
0.270371675491333,226,2269,
0.2703354060649872,227,2279,
0.2702983319759369,228,2289,
,229,2299,0.26989609003067017
0.27026039361953735,229,2299,
0.270222544670105,230,2309,
0.27018457651138306,231,2319,
0.2701459527015686,232,2329,
0.27010640501976013,233,2339,
,234,2349,0.27078482508659363
0.2700660526752472,234,2349,
0.27002444863319397,235,2359,
0.26998192071914673,236,2369,
0.26993805170059204,237,2379,
0.26989302039146423,238,2389,
,239,2399,0.2704066336154938
0.2698466181755066,239,2399,
0.2698001563549042,240,2409,
0.26975318789482117,241,2419,
0.26970523595809937,242,2429,
0.2696559727191925,243,2439,
,244,2449,0.27124249935150146
0.26960518956184387,244,2449,
0.26955264806747437,245,2459,
0.2694984972476959,246,2469,
0.26944246888160706,247,2479,
0.2693847119808197,248,2489,
,249,2499,0.26748165488243103
0.2693246603012085,249,2499,
0.2692646384239197,250,2509,
0.26920413970947266,251,2519,
0.2691420018672943,252,2529,
0.26907801628112793,253,2539,
,254,2549,0.269111305475235
0.26901182532310486,254,2549,
0.26894327998161316,255,2559,
0.2688724994659424,256,2569,
0.26879897713661194,257,2579,
0.2687227129936218,258,2589,
,259,2599,0.2688300609588623
0.26864388585090637,259,2599,
0.26856523752212524,260,2609,
0.2684866487979889,261,2619,
0.2684064507484436,262,2629,
0.26832371950149536,263,2639,
,264,2649,0.26876944303512573
0.26823803782463074,264,2649,
0.2681495249271393,265,2659,
0.2680579125881195,266,2669,
0.26796311140060425,267,2679,
0.2678653597831726,268,2689,
,269,2699,0.26802903413772583
0.26776382327079773,269,2699,
0.2676638662815094,270,2709,
0.26756513118743896,271,2719,
0.2674644887447357,272,2729,
0.2673611044883728,273,2739,
,274,2749,0.2675495743751526
0.2672543525695801,274,2749,
0.26714393496513367,275,2759,
0.2670298218727112,276,2769,
0.2669118344783783,277,2779,
0.26678961515426636,278,2789,
,279,2799,0.266989529132843
0.2666635811328888,279,2799,
0.2665412127971649,280,2809,
0.26642221212387085,281,2819,
0.26630258560180664,282,2829,
0.2661818563938141,283,2839,
,284,2849,0.2674979865550995
0.26605987548828125,284,2849,
0.2659367024898529,285,2859,
0.2658146023750305,286,2869,
0.26569390296936035,287,2879,
0.2655762732028961,288,2889,
,289,2899,0.26629430055618286
0.26546168327331543,289,2899,
0.26536259055137634,290,2909,
0.2652777433395386,291,2919,
