train_loss,train_acc,epoch,step,val_loss,val_acc
2.2296082973480225,0.203125,0,49,,
2.1722230911254883,0.234375,0,99,,
1.8875360488891602,0.3125,0,149,,
1.73093843460083,0.34375,0,199,,
1.8197429180145264,0.375,0,249,,
1.5084006786346436,0.46875,0,299,,
1.638882040977478,0.328125,0,349,,
1.7441115379333496,0.296875,0,399,,
1.7993687391281128,0.28125,0,449,,
1.6410627365112305,0.40625,0,499,,
1.6528042554855347,0.328125,0,549,,
1.5045924186706543,0.484375,0,599,,
1.6264121532440186,0.40625,0,649,,
1.3508005142211914,0.484375,0,699,,
1.4701287746429443,0.453125,0,749,,
,,0,781,1.4081224203109741,0.4909999966621399
1.485261082649231,0.40625,1,799,,
1.4111765623092651,0.46875,1,849,,
1.3527146577835083,0.546875,1,899,,
1.3965744972229004,0.484375,1,949,,
1.5777091979980469,0.5,1,999,,
1.5918858051300049,0.484375,1,1049,,
1.2803343534469604,0.546875,1,1099,,
0.9679256677627563,0.6875,1,1149,,
1.2584614753723145,0.53125,1,1199,,
1.047018051147461,0.65625,1,1249,,
1.3255904912948608,0.515625,1,1299,,
1.196746587753296,0.609375,1,1349,,
1.1116926670074463,0.484375,1,1399,,
1.2617316246032715,0.640625,1,1449,,
1.2482225894927979,0.46875,1,1499,,
1.2238167524337769,0.578125,1,1549,,
,,1,1563,1.0695301294326782,0.6152999997138977
0.9630419015884399,0.609375,2,1599,,
1.0463005304336548,0.640625,2,1649,,
1.1168404817581177,0.59375,2,1699,,
0.9827929139137268,0.625,2,1749,,
1.011232614517212,0.640625,2,1799,,
0.9771000146865845,0.65625,2,1849,,
0.8208552002906799,0.671875,2,1899,,
0.8249021172523499,0.75,2,1949,,
0.6992773413658142,0.75,2,1999,,
0.8724674582481384,0.71875,2,2049,,
0.7875167727470398,0.78125,2,2099,,
1.0087090730667114,0.640625,2,2149,,
0.9581660628318787,0.671875,2,2199,,
1.0177501440048218,0.609375,2,2249,,
0.4714680314064026,0.859375,2,2299,,
,,2,2345,0.8176732659339905,0.7159000039100647
0.7368037700653076,0.765625,3,2349,,
0.809676468372345,0.6875,3,2399,,
0.7055929899215698,0.78125,3,2449,,
0.7311172485351562,0.75,3,2499,,
1.0013779401779175,0.703125,3,2549,,
