val_loss,epoch,step,train_loss
0.6929811835289001,0,14,
0.6926953792572021,1,29,
0.6923851370811462,2,44,
,3,49,0.6922996640205383
0.692069947719574,3,59,
0.691754162311554,4,74,
0.6914383769035339,5,89,
,6,99,0.691253662109375
0.6911200284957886,6,104,
0.6907809376716614,7,119,
0.6904346942901611,8,134,
,9,149,0.6901075839996338
0.6900873184204102,9,149,
0.6897401213645935,10,164,
0.6893930435180664,11,179,
0.6890463829040527,12,194,
,13,199,0.6889460682868958
0.6886900663375854,13,209,
0.6883136034011841,14,224,
0.6879329681396484,15,239,
,16,249,0.687717080116272
0.6875516772270203,16,254,
0.6871706247329712,17,269,
0.6867899298667908,18,284,
,19,299,0.6864284873008728
0.6864096522331238,19,299,
0.6860088109970093,20,314,
0.6855932474136353,21,329,
0.6851750612258911,22,344,
,23,349,0.6850481033325195
0.6847568154335022,23,359,
0.6843388080596924,24,374,
0.6839213371276855,25,389,
,26,399,0.6836935877799988
0.6835004687309265,26,404,
0.6830523610115051,27,419,
0.682594895362854,28,434,
,29,449,0.6821560859680176
0.682136058807373,29,449,
0.6816773414611816,30,464,
0.6812189817428589,31,479,
0.6807611584663391,32,494,
,33,499,0.6806153059005737
0.6802905797958374,33,509,
0.679793655872345,34,524,
0.6792908906936646,35,539,
,36,549,0.6790226101875305
0.6787874102592468,36,554,
0.6782841086387634,37,569,
0.6777812838554382,38,584,
,39,599,0.6772969961166382
0.6772789359092712,39,599,
0.6767492890357971,40,614,
0.6762002110481262,41,629,
0.6756473779678345,42,644,
,43,649,0.675466001033783
0.675093948841095,43,659,
0.6745408773422241,44,674,
0.6739877462387085,45,689,
,46,699,0.6737027764320374
0.6734298467636108,46,704,
0.6728352904319763,47,719,
0.6722275614738464,48,734,
,49,749,0.6716366410255432
0.6716169714927673,49,749,
0.6710054874420166,50,764,
0.6703932881355286,51,779,
0.6697800755500793,52,794,
,53,799,0.6695711016654968
0.6691482067108154,53,809,
0.668478786945343,54,824,
0.6677989363670349,55,839,
,56,849,0.6674508452415466
0.6671146750450134,56,854,
0.6664266586303711,57,869,
0.6657347679138184,58,884,
,59,899,0.6650570034980774
0.6650381684303284,59,899,
0.6642980575561523,60,914,
0.6635229587554932,61,929,
0.6627324223518372,62,944,
,63,949,0.6624602675437927
0.6619293093681335,63,959,
0.661112368106842,64,974,
0.6602789759635925,65,989,
,66,999,0.65985107421875
0.6594191193580627,66,1004,
0.6584805250167847,67,1019,
0.657490611076355,68,1034,
,69,1049,0.656491219997406
0.6564574241638184,69,1049,
0.6553762555122375,70,1064,
0.6542386412620544,71,1079,
0.653033971786499,72,1094,
,73,1099,0.6526208519935608
0.6517164707183838,73,1109,
0.6502264738082886,74,1124,
0.6485831141471863,75,1139,
,76,1149,0.6476285457611084
0.6467680931091309,76,1154,
0.6447482705116272,77,1169,
0.6424827575683594,78,1184,
,79,1199,0.640049397945404
0.6399220824241638,79,1199,
0.6369041800498962,80,1214,
0.6333393454551697,81,1229,
0.6291637420654297,82,1244,
,83,1249,0.6278027296066284
0.6242612600326538,83,1259,
0.6184878349304199,84,1274,
0.6116727590560913,85,1289,
,86,1299,0.6072206497192383
0.6036256551742554,86,1304,
0.5941599011421204,87,1319,
0.5828442573547363,88,1334,
,89,1349,0.5699482560157776
0.5690697431564331,89,1349,
0.5518224835395813,90,1364,
0.5292679071426392,91,1379,
0.49826088547706604,92,1394,
,93,1399,0.4875575304031372
0.455708384513855,93,1409,
0.40206876397132874,94,1424,
0.34802213311195374,95,1439,
,96,1449,0.3245415687561035
0.31046032905578613,96,1454,
0.2914073169231415,97,1469,
0.2826569080352783,98,1484,
,99,1499,0.2777324914932251
0.27802789211273193,99,1499,
0.27588364481925964,100,1514,
0.2749379873275757,101,1529,
0.274356871843338,102,1544,
,103,1549,0.2726615071296692
0.2739185094833374,103,1559,
0.2735477089881897,104,1574,
0.27321308851242065,105,1589,
,106,1599,0.2756038308143616
0.27291417121887207,106,1604,
0.2727361023426056,107,1619,
0.2726064920425415,108,1634,
,109,1649,0.27221646904945374
0.2724917531013489,109,1649,
0.27238309383392334,110,1664,
0.2722775340080261,111,1679,
0.2721737027168274,112,1694,
,113,1699,0.2706339955329895
0.272081196308136,113,1709,
0.272009938955307,114,1724,
0.2719442844390869,115,1739,
,116,1749,0.27453938126564026
0.27187997102737427,116,1754,
0.2718161344528198,117,1769,
0.27175235748291016,118,1784,
,119,1799,0.2714851200580597
0.27168846130371094,119,1799,
0.27163228392601013,120,1814,
0.2715815603733063,121,1829,
0.271531879901886,122,1844,
,123,1849,0.27004414796829224
0.2714821696281433,123,1859,
0.2714323103427887,124,1874,
0.2713821232318878,125,1889,
,126,1899,0.2739943563938141
0.2713322341442108,126,1904,
0.2712869346141815,127,1919,
0.2712430953979492,128,1934,
,129,1949,0.2710452377796173
0.2711992561817169,129,1949,
0.27115508913993835,130,1964,
0.271110475063324,131,1979,
0.2710653841495514,132,1994,
,133,1999,0.26961395144462585
0.27102112770080566,133,2009,
0.27097904682159424,134,2024,
0.27093714475631714,135,2039,
,136,2049,0.2735564410686493
0.27089476585388184,136,2054,
0.27085182070732117,137,2069,
0.2708081901073456,138,2084,
,139,2099,0.2706562280654907
0.27076390385627747,139,2099,
0.2707206606864929,140,2114,
0.27067792415618896,141,2129,
0.2706346809864044,142,2144,
,143,2149,0.2692185044288635
0.2705906331539154,143,2159,
0.2705456614494324,144,2174,
0.27049973607063293,145,2189,
,146,2199,0.27311626076698303
0.27045294642448425,146,2204,
0.2704068422317505,147,2219,
0.27036014199256897,148,2234,
,149,2249,0.2702544331550598
0.2703123986721039,149,2249,
0.27026334404945374,150,2264,
0.270212858915329,151,2279,
0.27016085386276245,152,2294,
,153,2299,0.2687830626964569
0.2701079845428467,153,2309,
0.2700548768043518,154,2324,
0.2700003385543823,155,2339,
,156,2349,0.272610068321228
0.2699439227581024,156,2354,
0.269885390996933,157,2369,
0.26982471346855164,158,2384,
,159,2399,0.2697667181491852
0.2697615623474121,159,2399,
0.2696976363658905,160,2414,
0.2696323096752167,161,2429,
0.2695643901824951,162,2444,
,163,2449,0.26823708415031433
0.2694935202598572,163,2459,
0.2694193720817566,164,2474,
0.2693417966365814,165,2489,
,166,2499,0.27193114161491394
0.2692609131336212,166,2504,
0.26917940378189087,167,2519,
0.2690950632095337,168,2534,
,169,2549,0.2691018581390381
0.2690068483352661,169,2549,
0.26891422271728516,170,2564,
0.26881682872772217,171,2579,
0.2687145471572876,172,2594,
,173,2599,0.26746392250061035
0.2686094045639038,173,2609,
0.268503874540329,174,2624,
0.2683943212032318,175,2639,
,176,2649,0.27094683051109314
0.2682796120643616,176,2654,
0.26815932989120483,177,2669,
0.26803311705589294,178,2684,
,179,2699,0.2681314945220947
0.26790085434913635,179,2699,
0.2677699029445648,180,2714,
0.2676384449005127,181,2729,
0.26750242710113525,182,2744,
,183,2749,0.26638153195381165
0.26736074686050415,183,2759,
0.26721295714378357,184,2774,
0.26705893874168396,185,2789,
,186,2799,0.2695343494415283
0.26690030097961426,186,2804,
0.2667483985424042,187,2819,
0.2665958106517792,188,2834,
,189,2849,0.2668529748916626
0.2664390802383423,189,2849,
0.26627787947654724,190,2864,
0.26611289381980896,191,2879,
0.2659454643726349,192,2894,
,193,2899,0.2650308310985565
0.26578521728515625,193,2909,
0.2656412720680237,194,2924,
0.2655049264431,195,2939,
,196,2949,0.2678689658641815
0.26537540555000305,196,2954,
0.26525306701660156,197,2969,
0.2651381492614746,198,2984,
,199,2999,0.2655786871910095
0.2650299668312073,199,2999,
0.2649421989917755,200,3014,
0.2648701071739197,201,3029,
0.26480406522750854,202,3044,
,203,3049,0.26407691836357117
0.2647409737110138,203,3059,
0.26467928290367126,204,3074,
0.26461803913116455,205,3089,
,206,3099,0.26689228415489197
0.2645583152770996,206,3104,
0.26451119780540466,207,3119,
0.2644689083099365,208,3134,
,209,3149,0.26492103934288025
0.26442751288414,209,3149,
0.2643859088420868,210,3164,
0.26434361934661865,211,3179,
0.2643003761768341,212,3194,
,213,3199,0.2635582387447357
0.2642599940299988,213,3209,
0.26422572135925293,214,3224,
0.2641924321651459,215,3239,
,216,3249,0.26642534136772156
0.2641587257385254,216,3254,
0.26412415504455566,217,3269,
0.26408836245536804,218,3284,
,219,3299,0.2644595205783844
0.26405128836631775,219,3299,
0.26401829719543457,220,3314,
0.26398831605911255,221,3329,
0.26395830512046814,222,3344,
,223,3349,0.26317402720451355
0.26392748951911926,223,3359,
0.2638956904411316,224,3374,
0.2638627588748932,225,3389,
,226,3399,0.26605719327926636
0.26382920145988464,226,3404,
0.2638004720211029,227,3419,
0.2637733221054077,228,3434,
,229,3449,0.26408204436302185
0.263746052980423,229,3449,
0.2637180685997009,230,3464,
0.263689249753952,231,3479,
0.26365962624549866,232,3494,
,233,3499,0.26282164454460144
0.2636321187019348,233,3509,
0.26360833644866943,234,3524,
0.2635852098464966,235,3539,
,236,3549,0.26575735211372375
0.26356181502342224,236,3554,
0.2635380029678345,237,3569,
0.2635136842727661,238,3584,
,239,3599,0.2637777030467987
0.2634887099266052,239,3599,
0.26346728205680847,240,3614,
0.2634482681751251,241,3629,
0.2634296119213104,242,3644,
,243,3649,0.2625623643398285
0.2634107768535614,243,3659,
0.2633916437625885,244,3674,
0.26337218284606934,245,3689,
,246,3699,0.26553383469581604
0.26335251331329346,246,3704,
0.2633361518383026,247,3719,
0.26332128047943115,248,3734,
,249,3749,0.26358217000961304
0.26330652832984924,249,3749,
0.26329168677330017,250,3764,
0.2632765769958496,251,3779,
0.26326122879981995,252,3794,
,253,3799,0.2623821198940277
0.2632473111152649,253,3809,
0.26323509216308594,254,3824,
0.26322320103645325,255,3839,
,256,3849,0.2653825283050537
0.2632112205028534,256,3854,
0.263199120759964,257,3869,
0.2631867527961731,258,3884,
,259,3899,0.26344582438468933
0.2631742060184479,259,3899,
0.26316317915916443,260,3914,
0.263153076171875,261,3929,
0.2631430923938751,262,3944,
,263,3949,0.2622627019882202
0.2631330192089081,263,3959,
0.2631227374076843,264,3974,
0.26311230659484863,265,3989,
,266,3999,0.26527130603790283
0.2631016969680786,266,4004,
0.26309236884117126,267,4019,
0.26308369636535645,268,4034,
,269,4049,0.263347864151001
0.2630750238895416,269,4049,
0.26306623220443726,270,4064,
0.26305732131004333,271,4079,
0.2630482017993927,272,4094,
,273,4099,0.2621684670448303
0.26303985714912415,273,4109,
0.2630319893360138,274,4124,
0.2630241811275482,275,4139,
,276,4149,0.2651827037334442
0.2630162239074707,276,4154,
0.26300811767578125,277,4169,
0.2629997730255127,278,4184,
,279,4199,0.2632632553577423
0.26299118995666504,279,4199,
0.2629830837249756,280,4214,
0.2629750669002533,281,4229,
0.262966513633728,282,4244,
,283,4249,0.26208919286727905
0.2629569470882416,283,4259,
0.26294535398483276,284,4274,
0.2629295289516449,285,4289,
,286,4299,0.2650763690471649
0.26290225982666016,286,4304,
