train_loss,train_acc,epoch,step,val_loss,val_acc
0.4045547842979431,0.875,16,6549,,
0.30708542466163635,0.890625,16,6599,,
,,16,6646,0.5874093174934387,0.8172000050544739
0.32576438784599304,0.859375,17,6649,,
0.6785871386528015,0.7578125,17,6699,,
0.3061812222003937,0.890625,17,6749,,
0.3412304222583771,0.859375,17,6799,,
0.3242919445037842,0.8828125,17,6849,,
0.3727596700191498,0.890625,17,6899,,
0.29673662781715393,0.8984375,17,6949,,
0.32356488704681396,0.890625,17,6999,,
,,17,7037,0.47435298562049866,0.8611000180244446
0.29651591181755066,0.890625,18,7049,,
0.38637349009513855,0.859375,18,7099,,
0.4115695357322693,0.8359375,18,7149,,
0.2860443890094757,0.875,18,7199,,
0.2534160614013672,0.8984375,18,7249,,
0.37476396560668945,0.875,18,7299,,
0.4154258370399475,0.8515625,18,7349,,
0.9754661917686462,0.859375,18,7399,,
,,18,7428,0.37465450167655945,0.8812000155448914
0.2245628535747528,0.921875,19,7449,,
0.17773360013961792,0.9453125,19,7499,,
0.29103437066078186,0.90625,19,7549,,
0.23864582180976868,0.90625,19,7599,,
0.41151031851768494,0.890625,19,7649,,
0.3741850256919861,0.8671875,19,7699,,
0.2739671468734741,0.8828125,19,7749,,
0.2514799237251282,0.9140625,19,7799,,
,,19,7819,0.3655456304550171,0.8852999806404114
0.31149396300315857,0.90625,20,7849,,
0.1855761557817459,0.9453125,20,7899,,
0.2913512885570526,0.9375,20,7949,,
0.4427243769168854,0.859375,20,7999,,
0.46775707602500916,0.8671875,20,8049,,
0.2772234380245209,0.9140625,20,8099,,
0.3782179057598114,0.875,20,8149,,
0.24077072739601135,0.921875,20,8199,,
,,20,8210,0.33902212977409363,0.8920000195503235
0.22427061200141907,0.9375,21,8249,,
0.18326231837272644,0.9296875,21,8299,,
0.23104777932167053,0.9296875,21,8349,,
0.2506612241268158,0.9296875,21,8399,,
2.2690181732177734,0.890625,21,8449,,
0.2380070686340332,0.921875,21,8499,,
0.2619892954826355,0.875,21,8549,,
0.2925732135772705,0.90625,21,8599,,
,,21,8601,0.40230318903923035,0.8810999989509583
0.1510569453239441,0.9296875,22,8649,,
0.14188037812709808,0.953125,22,8699,,
0.30985987186431885,0.8828125,22,8749,,
0.3505355715751648,0.875,22,8799,,
0.24785952270030975,0.90625,22,8849,,
0.13996605575084686,0.9375,22,8899,,
0.17679782211780548,0.9296875,22,8949,,
,,22,8992,0.33570584654808044,0.8962000012397766
0.11519481241703033,0.96875,23,8999,,
0.1811782717704773,0.9375,23,9049,,
0.1266057938337326,0.953125,23,9099,,
0.26684504747390747,0.8828125,23,9149,,
0.2069757580757141,0.9296875,23,9199,,
0.13844403624534607,0.953125,23,9249,,
0.2299332320690155,0.9296875,23,9299,,
0.29791295528411865,0.8984375,23,9349,,
,,23,9383,0.3109312057495117,0.904699981212616
0.14522981643676758,0.9609375,24,9399,,
0.23061196506023407,0.921875,24,9449,,
0.2251981645822525,0.921875,24,9499,,
0.2592356204986572,0.9453125,24,9549,,
0.17534518241882324,0.921875,24,9599,,
0.23469842970371246,0.921875,24,9649,,
0.1989029049873352,0.90625,24,9699,,
0.21291497349739075,0.9140625,24,9749,,
,,24,9774,0.3613630533218384,0.8934999704360962
0.2286933809518814,0.890625,25,9799,,
0.21894963085651398,0.921875,25,9849,,
0.26626351475715637,0.90625,25,9899,,
0.24747487902641296,0.9375,25,9949,,
0.18609386682510376,0.9375,25,9999,,
0.19729535281658173,0.921875,25,10049,,
0.2452019602060318,0.90625,25,10099,,
0.15505310893058777,0.9375,25,10149,,
,,25,10165,0.3714311122894287,0.9014000296592712
0.14723199605941772,0.9453125,26,10199,,
0.24648010730743408,0.90625,26,10249,,
0.16604278981685638,0.953125,26,10299,,
0.15070810914039612,0.953125,26,10349,,
0.19593876600265503,0.9296875,26,10399,,
0.21742965281009674,0.9296875,26,10449,,
0.37068507075309753,0.8984375,26,10499,,
0.27850794792175293,0.875,26,10549,,
,,26,10556,0.399445116519928,0.881600022315979
0.20488356053829193,0.9453125,27,10599,,
0.1674744337797165,0.9296875,27,10649,,
0.28386256098747253,0.8828125,27,10699,,
0.15260015428066254,0.9375,27,10749,,
0.2554711401462555,0.90625,27,10799,,
0.17318148910999298,0.921875,27,10849,,
0.06449901312589645,0.984375,27,10899,,
,,27,10947,0.37022215127944946,0.9035999774932861
0.12352020293474197,0.9765625,28,10949,,
0.15631742775440216,0.9140625,28,10999,,
0.19800715148448944,0.9453125,28,11049,,
0.23505428433418274,0.9375,28,11099,,
0.16783525049686432,0.953125,28,11149,,
0.15005990862846375,0.9375,28,11199,,
0.17348024249076843,0.921875,28,11249,,
0.13139128684997559,0.953125,28,11299,,
,,28,11338,0.27545952796936035,0.9189000129699707
0.039699215441942215,0.984375,29,11349,,
0.10819200426340103,0.96875,29,11399,,
0.08906926959753036,0.9765625,29,11449,,
0.1844133734703064,0.9453125,29,11499,,
0.1925731599330902,0.9140625,29,11549,,
0.14339140057563782,0.953125,29,11599,,
0.21677722036838531,0.953125,29,11649,,
0.10950912535190582,0.96875,29,11699,,
,,29,11729,0.2937832474708557,0.9147999882698059
0.08948076516389847,0.9765625,30,11749,,
0.22380082309246063,0.9296875,30,11799,,
0.08616258949041367,0.9765625,30,11849,,
0.17566971480846405,0.9453125,30,11899,,
0.08382859081029892,0.9765625,30,11949,,
0.12557843327522278,0.953125,30,11999,,
0.08880513161420822,0.984375,30,12049,,
0.14698746800422668,0.953125,30,12099,,
,,30,12120,0.2981891632080078,0.9164999723434448
0.02611156739294529,1.0,31,12149,,
0.061415690928697586,0.96875,31,12199,,
0.11020980030298233,0.9453125,31,12249,,
0.1160544827580452,0.9609375,31,12299,,
0.07801724970340729,0.984375,31,12349,,
0.10900375992059708,0.9765625,31,12399,,
0.06637133657932281,0.9765625,31,12449,,
0.10265377908945084,0.9609375,31,12499,,
,,31,12511,0.31292665004730225,0.9120000004768372
0.21195097267627716,0.9375,32,12549,,
0.13432644307613373,0.953125,32,12599,,
0.10460182279348373,0.9609375,32,12649,,
0.11048929393291473,0.96875,32,12699,,
0.07530981302261353,0.9765625,32,12749,,
0.11129715293645859,0.9453125,32,12799,,
0.15505054593086243,0.9453125,32,12849,,
0.15592896938323975,0.9453125,32,12899,,
,,32,12902,0.3034939765930176,0.9125000238418579
0.2179248183965683,0.9375,33,12949,,
0.1383633315563202,0.96875,33,12999,,
0.08687520027160645,0.96875,33,13049,,
0.0801704078912735,0.96875,33,13099,,
0.15871840715408325,0.9453125,33,13149,,
0.12873408198356628,0.953125,33,13199,,
0.1807454228401184,0.9453125,33,13249,,
,,33,13293,0.3004017472267151,0.9153000116348267
0.0794072300195694,0.9765625,34,13299,,
0.050320155918598175,0.984375,34,13349,,
0.08567777276039124,0.96875,34,13399,,
0.0778687372803688,0.9765625,34,13449,,
0.09913299232721329,0.9453125,34,13499,,
0.16708508133888245,0.953125,34,13549,,
0.05659807100892067,0.96875,34,13599,,
0.060768112540245056,0.9765625,34,13649,,
,,34,13684,0.36197715997695923,0.9074000120162964
0.06778012961149216,0.9765625,35,13699,,
0.18211126327514648,0.9296875,35,13749,,
0.13516533374786377,0.953125,35,13799,,
0.1342853456735611,0.953125,35,13849,,
0.039500392973423004,0.984375,35,13899,,
0.16770394146442413,0.9296875,35,13949,,
0.1485351324081421,0.9453125,35,13999,,
0.14959022402763367,0.953125,35,14049,,
,,35,14075,0.43055015802383423,0.8944000005722046
0.07060790061950684,0.9765625,36,14099,,
0.0639069527387619,0.9609375,36,14149,,
0.13493122160434723,0.953125,36,14199,,
0.06420266628265381,0.9765625,36,14249,,
0.14189985394477844,0.984375,36,14299,,
0.160218745470047,0.9375,36,14349,,
0.1659785509109497,0.9453125,36,14399,,
0.181650772690773,0.9375,36,14449,,
,,36,14466,0.3271232843399048,0.9161999821662903
0.06269057095050812,0.96875,37,14499,,
0.06020388752222061,0.9765625,37,14549,,
0.10821554064750671,0.9609375,37,14599,,
0.08263786882162094,0.9765625,37,14649,,
0.05513083189725876,0.9921875,37,14699,,
0.1794787049293518,0.953125,37,14749,,
0.0708356648683548,0.9765625,37,14799,,
0.15261919796466827,0.953125,37,14849,,
,,37,14857,0.3007984757423401,0.9193000197410583
0.07980494201183319,0.96875,38,14899,,
0.04967053607106209,0.9765625,38,14949,,
0.07637638598680496,0.953125,38,14999,,
0.07469473779201508,0.96875,38,15049,,
0.11044902354478836,0.9375,38,15099,,
0.10490153729915619,0.96875,38,15149,,
0.1305164098739624,0.9375,38,15199,,
,,38,15248,0.30823421478271484,0.9162999987602234
0.10754752159118652,0.9765625,39,15249,,
0.0398353673517704,0.984375,39,15299,,
0.10691193491220474,0.9453125,39,15349,,
0.12170961499214172,0.953125,39,15399,,
0.0883682370185852,0.9765625,39,15449,,
0.04895395413041115,0.9765625,39,15499,,
0.050326865166425705,0.984375,39,15549,,
0.0905090793967247,0.9453125,39,15599,,
,,39,15639,0.31525862216949463,0.9225999712944031
0.02262866124510765,1.0,40,15649,,
0.04845745489001274,0.96875,40,15699,,
0.06443947553634644,0.96875,40,15749,,
0.05346430093050003,0.984375,40,15799,,
0.051269542425870895,0.9765625,40,15849,,
0.12277105450630188,0.9609375,40,15899,,
0.11756788194179535,0.953125,40,15949,,
0.13199087977409363,0.9609375,40,15999,,
,,40,16030,0.3206542134284973,0.9222000241279602
0.038121145218610764,0.9921875,41,16049,,
0.09281085431575775,0.9765625,41,16099,,
0.09188598394393921,0.96875,41,16149,,
0.11377334594726562,0.953125,41,16199,,
0.11544641852378845,0.9765625,41,16249,,
0.10805276036262512,0.9765625,41,16299,,
0.0993969514966011,0.953125,41,16349,,
0.07859723269939423,0.984375,41,16399,,
,,41,16421,0.31863319873809814,0.925000011920929
0.07665187865495682,0.9765625,42,16449,,
0.06758981198072433,0.9765625,42,16499,,
0.08483880013227463,0.96875,42,16549,,
0.07239298522472382,0.984375,42,16599,,
0.05896449834108353,0.9609375,42,16649,,
0.11347147822380066,0.9375,42,16699,,
0.14486199617385864,0.9609375,42,16749,,
0.04602408409118652,0.984375,42,16799,,
,,42,16812,0.36269429326057434,0.9180999994277954
0.06600561738014221,0.984375,43,16849,,
0.04136940464377403,0.984375,43,16899,,
0.12055747210979462,0.96875,43,16949,,
0.06531583517789841,0.96875,43,16999,,
0.10431820154190063,0.953125,43,17049,,
0.05927504599094391,0.984375,43,17099,,
0.057766083627939224,0.9765625,43,17149,,
0.07166048884391785,0.96875,43,17199,,
,,43,17203,0.32314014434814453,0.9222999811172485
0.1221386194229126,0.9765625,44,17249,,
0.05896414443850517,0.9765625,44,17299,,
0.10061648488044739,0.96875,44,17349,,
0.03403576463460922,0.9765625,44,17399,,
0.07852371782064438,0.984375,44,17449,,
0.0362900011241436,0.984375,44,17499,,
0.2336437851190567,0.953125,44,17549,,
,,44,17594,0.31051427125930786,0.9218999743461609
0.04492484778165817,0.9765625,45,17599,,
0.051942016929388046,0.984375,45,17649,,
0.07688979804515839,0.9765625,45,17699,,
0.04607734456658363,0.9765625,45,17749,,
0.11507213115692139,0.953125,45,17799,,
0.199679896235466,0.9375,45,17849,,
0.0692887231707573,0.9609375,45,17899,,
0.09035739302635193,0.96875,45,17949,,
,,45,17985,0.32740166783332825,0.9168000221252441
0.0891600176692009,0.9765625,46,17999,,
0.029448656365275383,0.9921875,46,18049,,
0.12092944234609604,0.921875,46,18099,,
0.05004360154271126,0.9765625,46,18149,,
0.09391102939844131,0.9609375,46,18199,,
0.04414060711860657,0.984375,46,18249,,
0.051487501710653305,0.9765625,46,18299,,
0.04200873151421547,0.984375,46,18349,,
,,46,18376,0.37131237983703613,0.9223999977111816
0.11823207885026932,0.9609375,47,18399,,
0.06503906100988388,0.9609375,47,18449,,
0.010538793168962002,1.0,47,18499,,
0.06908508390188217,0.9765625,47,18549,,
0.06817726790904999,0.9765625,47,18599,,
0.033232223242521286,0.9921875,47,18649,,
0.08446386456489563,0.9765625,47,18699,,
0.0727587342262268,0.9765625,47,18749,,
,,47,18767,0.38135141134262085,0.916700005531311
0.10316026955842972,0.9609375,48,18799,,
0.1443731188774109,0.9453125,48,18849,,
0.016589296981692314,0.9921875,48,18899,,
0.07611793279647827,0.9765625,48,18949,,
0.07234013080596924,0.9765625,48,18999,,
0.02555915154516697,0.9921875,48,19049,,
0.09763440489768982,0.96875,48,19099,,
0.08504993468523026,0.96875,48,19149,,
,,48,19158,0.3288608193397522,0.9243999719619751
0.01608327031135559,1.0,49,19199,,
0.07400064170360565,0.9765625,49,19249,,
0.10339844971895218,0.96875,49,19299,,
0.08182810992002487,0.984375,49,19349,,
0.027911197394132614,1.0,49,19399,,
0.08194597065448761,0.96875,49,19449,,
0.06656031310558319,0.9765625,49,19499,,
0.08934428542852402,0.949999988079071,49,19549,,
,,49,19549,0.3671945631504059,0.91839998960495
0.12374772876501083,0.9609375,50,19599,,
0.02582622319459915,0.9921875,50,19649,,
0.01584935560822487,0.9921875,50,19699,,
0.039176732301712036,0.9921875,50,19749,,
0.06641849875450134,0.984375,50,19799,,
0.022342920303344727,1.0,50,19849,,
0.03962234407663345,0.984375,50,19899,,
,,50,19940,0.32775697112083435,0.9271000027656555
0.01767776347696781,1.0,51,19949,,
0.11354883015155792,0.96875,51,19999,,
0.11122205853462219,0.9609375,51,20049,,
0.09152612835168839,0.9765625,51,20099,,
0.023793093860149384,0.984375,51,20149,,
0.048455797135829926,0.9921875,51,20199,,
0.09145462512969971,0.9609375,51,20249,,
0.052795685827732086,0.984375,51,20299,,
,,51,20331,0.34596699476242065,0.9243999719619751
0.05509435012936592,0.984375,52,20349,,
0.07243163883686066,0.9765625,52,20399,,
0.047591157257556915,0.9921875,52,20449,,
0.0295166727155447,0.984375,52,20499,,
0.03258421644568443,0.984375,52,20549,,
0.027672046795487404,0.9921875,52,20599,,
0.03174799308180809,0.9921875,52,20649,,
0.03319261968135834,0.984375,52,20699,,
,,52,20722,0.3234799802303314,0.9258999824523926
0.031727828085422516,0.984375,53,20749,,
0.05584220960736275,0.9765625,53,20799,,
0.06323294341564178,0.96875,53,20849,,
0.0330851748585701,0.984375,53,20899,,
0.1860116720199585,0.953125,53,20949,,
0.04199378564953804,0.984375,53,20999,,
0.12114621698856354,0.9609375,53,21049,,
0.007108133286237717,0.9921875,53,21099,,
,,53,21113,0.376086562871933,0.9279000163078308
0.07871562987565994,0.9765625,54,21149,,
0.025052528828382492,0.984375,54,21199,,
0.00950678065419197,1.0,54,21249,,
0.036017533391714096,0.984375,54,21299,,
0.02454085275530815,0.9921875,54,21349,,
0.07261666655540466,0.9765625,54,21399,,
0.06758921593427658,0.9765625,54,21449,,
0.037666093558073044,0.9921875,54,21499,,
,,54,21504,0.3738633990287781,0.9223999977111816
0.03058333694934845,0.9921875,55,21549,,
0.06579279899597168,0.96875,55,21599,,
0.06050647795200348,0.9921875,55,21649,,
0.060772236436605453,0.9921875,55,21699,,
0.01831013150513172,1.0,55,21749,,
0.06956414878368378,0.96875,55,21799,,
0.06656406074762344,0.96875,55,21849,,
,,55,21895,0.3364858329296112,0.9280999898910522
0.025927988812327385,0.9921875,56,21899,,
0.05199276655912399,0.984375,56,21949,,
0.03986087068915367,0.9765625,56,21999,,
0.023253757506608963,0.984375,56,22049,,
0.008176565170288086,1.0,56,22099,,
0.005880014039576054,1.0,56,22149,,
0.03949151188135147,0.984375,56,22199,,
0.04391476511955261,0.96875,56,22249,,
,,56,22286,0.3440113663673401,0.9258000254631042
0.05246174708008766,0.984375,57,22299,,
0.037013303488492966,0.9765625,57,22349,,
0.009439061395823956,1.0,57,22399,,
0.08433957397937775,0.9765625,57,22449,,
0.16455794870853424,0.9765625,57,22499,,
0.0472090020775795,0.984375,57,22549,,
0.014923831447958946,0.9921875,57,22599,,
0.07547684013843536,0.96875,57,22649,,
,,57,22677,0.4069005250930786,0.9246000051498413
0.04677782207727432,0.984375,58,22699,,
0.08267033845186234,0.984375,58,22749,,
0.051519375294446945,0.9765625,58,22799,,
0.0985269770026207,0.9765625,58,22849,,
0.01971299760043621,0.9921875,58,22899,,
0.045171961188316345,0.984375,58,22949,,
0.027768563479185104,0.9921875,58,22999,,
0.060202885419130325,0.9765625,58,23049,,
,,58,23068,0.33095574378967285,0.925000011920929
0.02349044196307659,0.9921875,59,23099,,
0.11081220954656601,0.96875,59,23149,,
0.08642169088125229,0.9609375,59,23199,,
0.02332732081413269,0.9921875,59,23249,,
0.012556307017803192,1.0,59,23299,,
0.03196369484066963,0.9921875,59,23349,,
0.03368230536580086,0.9921875,59,23399,,
0.02658989652991295,0.9765625,59,23449,,
,,59,23459,0.34665676951408386,0.9284999966621399
0.0700545459985733,0.96875,60,23499,,
0.03015727363526821,0.984375,60,23549,,
0.06133227422833443,0.9765625,60,23599,,
0.019413698464632034,1.0,60,23649,,
0.002979842247441411,1.0,60,23699,,
0.11439874023199081,0.9765625,60,23749,,
0.031094560399651527,0.9921875,60,23799,,
0.08966360241174698,0.9765625,60,23849,,
,,60,23850,0.3364996612071991,0.930899977684021
0.008446070365607738,1.0,61,23899,,
0.045169368386268616,0.984375,61,23949,,
0.013912666589021683,1.0,61,23999,,
0.0035477387718856335,1.0,61,24049,,
0.018035024404525757,0.9921875,61,24099,,
0.07569415867328644,0.9609375,61,24149,,
0.021433288231492043,0.9921875,61,24199,,
,,61,24241,0.3712577223777771,0.9271000027656555
0.03575969487428665,0.984375,62,24249,,
0.037162017077207565,0.984375,62,24299,,
0.01147002074867487,0.9921875,62,24349,,
0.07755980640649796,0.9765625,62,24399,,
0.005986212287098169,1.0,62,24449,,
0.017795346677303314,0.9921875,62,24499,,
0.04699956625699997,0.9765625,62,24549,,
0.04832335561513901,0.984375,62,24599,,
,,62,24632,0.3277105987071991,0.9307000041007996
0.04503343999385834,0.984375,63,24649,,
0.05069873109459877,0.9921875,63,24699,,
0.010455863550305367,1.0,63,24749,,
0.0032647056505084038,1.0,63,24799,,
0.05475302040576935,0.9765625,63,24849,,
0.04798403009772301,0.9765625,63,24899,,
0.02321266569197178,1.0,63,24949,,
0.041089657694101334,0.9765625,63,24999,,
,,63,25023,0.3764231204986572,0.9308000206947327
0.010226041078567505,0.9921875,64,25049,,
0.023554595187306404,0.9921875,64,25099,,
0.027936019003391266,0.984375,64,25149,,
0.020223792642354965,0.9921875,64,25199,,
0.0370054766535759,0.984375,64,25249,,
0.008132831193506718,1.0,64,25299,,
0.021847328171133995,0.9921875,64,25349,,
0.018485305830836296,0.9921875,64,25399,,
,,64,25414,0.36177265644073486,0.9301999807357788
0.016338316723704338,0.9921875,65,25449,,
0.034862764179706573,0.9765625,65,25499,,
0.002817741362378001,1.0,65,25549,,
0.031100470572710037,0.984375,65,25599,,
0.017663022503256798,0.9921875,65,25649,,
0.018062077462673187,0.9921875,65,25699,,
0.007710650097578764,1.0,65,25749,,
0.01569516211748123,0.9921875,65,25799,,
,,65,25805,0.39216822385787964,0.9269999861717224
0.05043245106935501,0.9765625,66,25849,,
0.03913165628910065,0.984375,66,25899,,
0.05006971210241318,0.9921875,66,25949,,
0.03678527846932411,0.9921875,66,25999,,
0.05754261463880539,0.984375,66,26049,,
0.08497560769319534,0.9765625,66,26099,,
0.050964172929525375,0.9765625,66,26149,,
,,66,26196,0.439056396484375,0.9233999848365784
0.02870352193713188,0.984375,67,26199,,
0.061715271323919296,0.9765625,67,26249,,
0.025624031201004982,0.9921875,67,26299,,
0.12840807437896729,0.96875,67,26349,,
0.11761888861656189,0.9609375,67,26399,,
0.09776978939771652,0.9609375,67,26449,,
0.03223591297864914,0.9921875,67,26499,,
0.047334615141153336,0.984375,67,26549,,
,,67,26587,0.3757944703102112,0.9214000105857849
0.035141684114933014,0.984375,68,26599,,
0.07715233415365219,0.96875,68,26649,,
0.030832935124635696,0.9921875,68,26699,,
0.022808462381362915,0.9921875,68,26749,,
0.013998656533658504,0.9921875,68,26799,,
0.051946114748716354,0.9921875,68,26849,,
0.020097751170396805,0.9921875,68,26899,,
0.019742708653211594,0.9921875,68,26949,,
,,68,26978,0.34643977880477905,0.9287999868392944
0.005590460263192654,1.0,69,26999,,
0.005221327766776085,1.0,69,27049,,
0.01756972447037697,0.9921875,69,27099,,
0.025553464889526367,0.984375,69,27149,,
0.012348361313343048,0.9921875,69,27199,,
0.013493359088897705,1.0,69,27249,,
0.05539881810545921,0.984375,69,27299,,
0.03230542689561844,0.9765625,69,27349,,
,,69,27369,0.3506244122982025,0.9336000084877014
0.0585029311478138,0.984375,70,27399,,
0.06157967820763588,0.9765625,70,27449,,
0.045101962983608246,0.9921875,70,27499,,
0.0024991119280457497,1.0,70,27549,,
0.043224941939115524,0.984375,70,27599,,
0.0545511357486248,0.9765625,70,27649,,
0.01359957829117775,0.9921875,70,27699,,
0.0429190993309021,0.984375,70,27749,,
,,70,27760,0.34889453649520874,0.929099977016449
0.021094700321555138,0.9921875,71,27799,,
0.02897695079445839,0.9921875,71,27849,,
0.02858894132077694,0.9921875,71,27899,,
0.009129498153924942,1.0,71,27949,,
0.0066942996345460415,1.0,71,27999,,
0.04635705053806305,0.9921875,71,28049,,
0.003942160867154598,1.0,71,28099,,
0.07702531665563583,0.96875,71,28149,,
,,71,28151,0.40761598944664,0.9302999973297119
0.016124993562698364,0.9921875,72,28199,,
0.020428817719221115,0.9921875,72,28249,,
0.03297259658575058,0.984375,72,28299,,
0.018442118540406227,0.9921875,72,28349,,
0.02387264370918274,0.9921875,72,28399,,
