train_loss,train_acc,epoch,step,val_loss,val_acc
1.8254581689834595,0.3828125,0,49,,
1.61856210231781,0.4296875,0,99,,
1.3677390813827515,0.4453125,0,149,,
1.6679027080535889,0.4375,0,199,,
1.4684592485427856,0.4765625,0,249,,
1.2915756702423096,0.5,0,299,,
1.1271559000015259,0.609375,0,349,,
,,0,390,1.164450764656067,0.5853000283241272
1.2574936151504517,0.5625,1,399,,
1.1487722396850586,0.5703125,1,449,,
1.188582420349121,0.59375,1,499,,
1.0413224697113037,0.671875,1,549,,
1.0872262716293335,0.609375,1,599,,
1.0329506397247314,0.59375,1,649,,
0.7220180630683899,0.6640625,1,699,,
0.8656188249588013,0.6875,1,749,,
,,1,781,0.8107357621192932,0.713100016117096
0.9261558651924133,0.6796875,2,799,,
0.9879491329193115,0.6171875,2,849,,
0.8211860656738281,0.703125,2,899,,
0.7695754766464233,0.71875,2,949,,
0.6579874753952026,0.8046875,2,999,,
0.636152982711792,0.765625,2,1049,,
0.8739550709724426,0.6875,2,1099,,
0.8114246129989624,0.6953125,2,1149,,
,,2,1172,0.7574138641357422,0.7498000264167786
0.7096862196922302,0.75,3,1199,,
0.6214507222175598,0.7734375,3,1249,,
0.732008159160614,0.765625,3,1299,,
0.5899162292480469,0.765625,3,1349,,
0.6445823907852173,0.7265625,3,1399,,
0.6507049798965454,0.78125,3,1449,,
0.6767953634262085,0.734375,3,1499,,
0.6719396114349365,0.7421875,3,1549,,
,,3,1563,0.6192185282707214,0.7896999716758728
0.655688464641571,0.734375,4,1599,,
0.45461535453796387,0.84375,4,1649,,
0.6086297035217285,0.78125,4,1699,,
0.4186534285545349,0.8828125,4,1749,,
0.6292484402656555,0.796875,4,1799,,
0.6230745315551758,0.78125,4,1849,,
0.573595404624939,0.78125,4,1899,,
0.4571278393268585,0.828125,4,1949,,
,,4,1954,0.6597392559051514,0.78329998254776
0.5897734761238098,0.8125,5,1999,,
0.7471920251846313,0.7734375,5,2049,,
0.5557915568351746,0.828125,5,2099,,
0.5213207602500916,0.7890625,5,2149,,
0.576188325881958,0.8359375,5,2199,,
0.48706018924713135,0.8125,5,2249,,
0.6374124884605408,0.7734375,5,2299,,
,,5,2345,0.6284748315811157,0.7993999719619751
0.6455057859420776,0.7734375,6,2349,,
0.7370684742927551,0.7421875,6,2399,,
0.5739673972129822,0.8125,6,2449,,
0.3319455683231354,0.8828125,6,2499,,
0.7194012403488159,0.7734375,6,2549,,
0.6354932188987732,0.8046875,6,2599,,
0.5941015481948853,0.78125,6,2649,,
0.4644882380962372,0.84375,6,2699,,
,,6,2736,0.6642085313796997,0.7879999876022339
0.6742386817932129,0.7890625,7,2749,,
0.5763227939605713,0.8203125,7,2799,,
0.5095920562744141,0.796875,7,2849,,
0.6012872457504272,0.765625,7,2899,,
0.5739864706993103,0.8046875,7,2949,,
0.5418552160263062,0.7734375,7,2999,,
0.7423015236854553,0.7578125,7,3049,,
0.6463170051574707,0.8046875,7,3099,,
,,7,3127,0.7192613482475281,0.7889000177383423
0.8508831262588501,0.734375,8,3149,,
0.7400684356689453,0.7734375,8,3199,,
0.4546397924423218,0.84375,8,3249,,
0.7831811308860779,0.7734375,8,3299,,
0.6334405541419983,0.7890625,8,3349,,
0.7015984058380127,0.7734375,8,3399,,
0.5882894396781921,0.796875,8,3449,,
0.5557313561439514,0.859375,8,3499,,
,,8,3518,0.7667043209075928,0.7888000011444092
0.527849555015564,0.8203125,9,3549,,
0.4975507855415344,0.8203125,9,3599,,
0.4557921886444092,0.84375,9,3649,,
0.44315311312675476,0.875,9,3699,,
0.6681061387062073,0.78125,9,3749,,
0.5585998296737671,0.84375,9,3799,,
0.693338930606842,0.8125,9,3849,,
0.5609250664710999,0.8203125,9,3899,,
,,9,3909,0.7254674434661865,0.7842000126838684
0.48659080266952515,0.8359375,10,3949,,
0.47483664751052856,0.8359375,10,3999,,
0.6199538111686707,0.84375,10,4049,,
0.5957631468772888,0.796875,10,4099,,
0.6378280520439148,0.7890625,10,4149,,
0.6214388608932495,0.8203125,10,4199,,
0.5378222465515137,0.8046875,10,4249,,
0.4539685845375061,0.8203125,10,4299,,
,,10,4300,0.6633985042572021,0.8126000165939331
0.5476552844047546,0.8359375,11,4349,,
0.4620525538921356,0.8203125,11,4399,,
0.606641948223114,0.8203125,11,4449,,
0.6006022095680237,0.8125,11,4499,,
0.5354310274124146,0.859375,11,4549,,
0.31503650546073914,0.921875,11,4599,,
0.33966881036758423,0.8671875,11,4649,,
,,11,4691,0.5575438737869263,0.835099995136261
0.4518764019012451,0.859375,12,4699,,
0.4503069519996643,0.8671875,12,4749,,
0.6058043241500854,0.8359375,12,4799,,
0.5507446527481079,0.859375,12,4849,,
0.2901627719402313,0.90625,12,4899,,
0.2822718620300293,0.8984375,12,4949,,
0.45300501585006714,0.84375,12,4999,,
0.36782464385032654,0.90625,12,5049,,
,,12,5082,0.6043863296508789,0.8285999894142151
0.4449484944343567,0.84375,13,5099,,
0.27846843004226685,0.890625,13,5149,,
0.3486213982105255,0.8828125,13,5199,,
0.411647230386734,0.8828125,13,5249,,
0.355044424533844,0.8515625,13,5299,,
0.30597150325775146,0.8671875,13,5349,,
0.4627988040447235,0.875,13,5399,,
0.4554350972175598,0.8359375,13,5449,,
,,13,5473,0.5327121615409851,0.8427000045776367
0.5665611624717712,0.8125,14,5499,,
0.41371530294418335,0.8828125,14,5549,,
0.43221530318260193,0.8125,14,5599,,
